Key,Text,Tooltip,English,OverrideByKey,MappedByText,MappedByPattern,Vanilla,PikaMan,PikaManShortenedKey,Source,Short Key,File
frontend_faction_leader_unique_characters_localised_description_3k_mtu_template_historical_zhang_xun_hero_earth_190,[[b]]張勳[[/b]]\\n開國將軍\\n\\n將領類型：{{tr:3k_general_type_earth}}\\n\\n[[col:flavour]][[i]]仲氏大將軍張勳號令三軍誰敢不從？[[/col]][[/i]],True,"[[b]]Zhang Xun[[/b]]\\nGeneral-in-Chief of Zhong\\n\\nGeneral type: {{tr:3k_general_type_earth}}\\n\\n[[col:flavour]][[i]]As the lead general in the Zhong Kingdom, Zhang Xun commanded the formidable army of the Yuan family.[[/col]][[/i]]",,,,,,,Procrastinator,frontend_faction_leader_unique_characters_localised_description_3k_mtu_template_historical_zhang_xun_hero_earth,[05]__MTU_sys__Frontend_ui_description.loc.tsv
frontend_faction_leader_unique_characters_localised_description_3k_mtu_template_historical_zhang_xun_hero_earth_194,[[b]]張勳[[/b]]\\n開國將軍\\n\\n將領類型：{{tr:3k_general_type_earth}}\\n\\n[[col:flavour]][[i]]仲氏大將軍張勳號令三軍誰敢不從？[[/col]][[/i]],True,"[[b]]Zhang Xun[[/b]]\\nGeneral-in-Chief of Zhong\\n\\nGeneral type: {{tr:3k_general_type_earth}}\\n\\n[[col:flavour]][[i]]As the lead general in the Zhong Kingdom, Zhang Xun commanded the formidable army of the Yuan family.[[/col]][[/i]]",,,,,,,Procrastinator,frontend_faction_leader_unique_characters_localised_description_3k_mtu_template_historical_zhang_xun_hero_earth,[05]__MTU_sys__Frontend_ui_description.loc.tsv
frontend_faction_leader_unique_characters_localised_description_hv_frontend_chen_deng,,True,"[[b]]Chen Deng[[/b]]\\nMan For All Seasons\\n\\nGeneral type: {{tr:3k_general_type_water}}\\n\\n[[col:flavour]][[i]]Sometimes, just sometimes, power fails to corrupt, and instead leads to altruism and charity.[[/col]][[/i]]",,,,,,,Missing,frontend_faction_leader_unique_characters_localised_description_hv_frontend_chen,hv_TEXT_frontend_features.loc.tsv
frontend_faction_leader_unique_characters_localised_description_hv_frontend_lady_cai_190,,False,[[b]]Lady Cai[[/b]]\\nThe Lady of Jingzhou\\n\\nGeneral type: {{tr:3k_general_type_water}}\\n\\n[[col:flavour]][[i]]The house of Cai is the most famous noble family in Jingzhou. Lady Cai is willing to use the power.[[/col]][[/i]],,,,,,,Missing,frontend_faction_leader_unique_characters_localised_description_hv_frontend_lady_cai,hv_TEXT_frontend_features.loc.tsv
frontend_faction_leader_unique_characters_localised_description_hv_frontend_lady_cai_194,,False,[[b]]Lady Cai[[/b]]\\nThe Lady of Jingzhou\\n\\nGeneral type: {{tr:3k_general_type_water}}\\n\\n[[col:flavour]][[i]]The house of Cai is the most famous noble family in Jingzhou. Lady Cai is willing to use the power.[[/col]][[/i]],,,,,,,Missing,frontend_faction_leader_unique_characters_localised_description_hv_frontend_lady_cai,hv_TEXT_frontend_features.loc.tsv
frontend_faction_leader_unique_characters_localised_description_hv_frontend_lady_cai_200,,False,[[b]]Lady Cai[[/b]]\\nThe Lady of Jingzhou\\n\\nGeneral type: {{tr:3k_general_type_water}}\\n\\n[[col:flavour]][[i]]The house of Cai is the most famous noble family in Jingzhou. Lady Cai is willing to use the power.[[/col]][[/i]],,,,,,,Missing,frontend_faction_leader_unique_characters_localised_description_hv_frontend_lady_cai,hv_TEXT_frontend_features.loc.tsv
frontend_faction_leader_unique_characters_localised_description_hv_frontend_lady_liu_limin_190,[[b]]劉氏[[/b]]\\n忌害美婦\\n\\n將領類型：{{tr:3k_general_type_earth}}\\n\\n[[col:flavour]][[i]]「袁尚母劉氏之妒，其酷烈也甚矣。乃城破之後，不能死節，而獻甄氏於曹丕，以圖苟全，又何其無烈性至此乎！可見婦之貞者必不妒，婦之妒者必不貞。」[[/col]][[/i]],True,[[b]]Lady Liu[[/b]]\\nDevoted Mother\\n\\nGeneral type: {{tr:3k_general_type_earth}}\\n\\n[[col:flavour]][[i]]Lady Liu constantly worries about her family. Perhaps she worries too much.[[/col]][[/i]],,,,,,,Procrastinator,frontend_faction_leader_unique_characters_localised_description_hv_frontend_lady_liu_limin,hv_TEXT_frontend_features.loc.tsv
frontend_faction_leader_unique_characters_localised_description_hv_frontend_lady_liu_limin_194,[[b]]劉氏[[/b]]\\n忌害美婦\\n\\n將領類型：{{tr:3k_general_type_earth}}\\n\\n[[col:flavour]][[i]]「袁尚母劉氏之妒，其酷烈也甚矣。乃城破之後，不能死節，而獻甄氏於曹丕，以圖苟全，又何其無烈性至此乎！可見婦之貞者必不妒，婦之妒者必不貞。」[[/col]][[/i]],True,[[b]]Lady Liu[[/b]]\\nDevoted Mother\\n\\nGeneral type: {{tr:3k_general_type_earth}}\\n\\n[[col:flavour]][[i]]Lady Liu constantly worries about her family. Perhaps she worries too much.[[/col]][[/i]],,,,,,,Procrastinator,frontend_faction_leader_unique_characters_localised_description_hv_frontend_lady_liu_limin,hv_TEXT_frontend_features.loc.tsv
frontend_faction_leader_unique_features_localised_description_3k_main_unique_features_governors_proclamation,,False,[[b]]Loyalty to the Han[[/b]]\\n[[col:scope_description]]Path to victory[[/col]]\\n\\n[[col:red]]Requires high prestige for creating an emperor seat[[/col]]\\nCan gain prestige with imperial favours\\n\\n[[col:flavour]][[i]]Ambition is tamed by respect and loyalty towards the Han and its emperors.[[/col]][[/i]],,,,,,,Missing,frontend_faction_leader_unique_features_localised_description_3k_main_unique_features_governors,hv_TEXT_frontend_features.loc.tsv
frontend_faction_leader_unique_features_localised_description_3k_main_unique_features_sun_jian_fealty,[[b]]傭兵序列[[/b]]\\n[[col:scope_description]]附加建築[[/col]]\\n\\n[[col:yellow]]可以招募傭兵[[/col]]\\n[[col:green]]提升[[/col]]商業產值\\n[[col:green]]增加[[/col]]補員\\n\\n[[col:flavour]][[i]]若不考慮權勢傳承，金錢最大的用途便是擴充兵力，如此一來勇士才能無牽無掛爲天下效命[[/col]][[/i]],False,"[[b]]Mercenary Outpost[[/b]]\\n[[col:scope_description]]Add-on building[[/col]]\\n\\n[[col:yellow]]Grants access to Mercenaries[[/col]]\\n[[col:green]]+[[/col]] Income from commerce\\n[[col:green]]+[[/col]] Replenishment\\n\\n[[col:flavour]][[i]]Without inheriting authority, wealth's greatest use is for attaining power, so the brave can serve China regardless of their heritage.[[/col]][[/i]]",,,,,,,Procrastinator,frontend_faction_leader_unique_features_localised_description_3k_main_unique_features_sun_jian,hv_TEXT_frontend_features.loc.tsv
frontend_faction_leader_unique_features_localised_description_3k_ytr_unique_features_gong_du_building,,False,"[[b]]Guerilla Warfare[[/b]]\\n[[col:scope_description]]Military building chain[[/col]]\\n\\n[[col:green]]+[[/col]] Post-battle loot income\\n[[col:green]]+[[/col]] Military supplies\\n[[col:green]]+[[/col]] Replenishment in foreign land\\n\\n[[col:flavour]][[i]]When fighting a greater opponent, remain flexible and use cunning and surprise.[[/col]][[/i]]",,,,,,,Missing,frontend_faction_leader_unique_features_localised_description_3k_ytr_unique_features_gong_du,hv_TEXT_frontend_features.loc.tsv
frontend_faction_leader_unique_features_localised_description_hv_frontend_ambush_attack,[[b]]攻擊時可以伏擊[[/b]]\\n\\n [[col:flavour]][[i]]此派系攻擊時可以伏擊。[[/col]][[/i]] ,True,[[b]]Can ambush when attacking[[/b]]\\n\\n [[col:flavour]][[i]]This faction can ambush when attacking.[[/col]][[/i]] ,,,,,,,Procrastinator,frontend_faction_leader_unique_features_localised_description_hv_frontend_ambush,hv_TEXT_frontend_features.loc.tsv
frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_cao_cao,[[b]]部曲[[/b]]\\n[[col:scope_description]]基本軍隊[[/col]]\\n\\n[[col:yellow]]派系獨特兵種[[/col]]\\n• {{tr:3k_dlc07_unit_earth_tiger_cubs}}\\n • {{tr:hv_unit_tiger_and_leopard_cavalry}}\\n • {{tr:hv_unit_tiger_and_leopard_barded_cavalry}}\\n\\n[[col:flavour]][[i]]羣雄自備軍隊。屬性平衡，能力廣泛。[[/col]][[/i]],False,[[b]]Buqu[[/b]]\\n[[col:scope_description]]Base army[[/col]]\\n\\n[[col:yellow]]Faction unique units[[/col]]\\n• {{tr:3k_dlc07_unit_earth_tiger_cubs}}\\n • {{tr:hv_unit_tiger_and_leopard_cavalry}}\\n • {{tr:hv_unit_tiger_and_leopard_barded_cavalry}}\\n\\n[[col:flavour]][[i]]A warlord's private army. Well balanced and versatile.[[/col]][[/i]],,,,,,,Procrastinator,frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_cao,hv_TEXT_frontend_features.loc.tsv
frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_cao_cao_194,[[b]]部曲[[/b]]\\n[[col:scope_description]]基本軍隊[[/col]]\\n\\n[[col:yellow]]派系獨特兵種[[/col]]\\n• {{tr:hv_unit_qingzhou_hand_ji_infantry}}\\n• {{tr:hv_unit_qingzhou_2h_axe_infantry}}\\n• {{tr:hv_unit_qingzhou_raider_cavalry}}\\n• {{tr:3k_dlc07_unit_earth_tiger_cubs}}\\n • {{tr:hv_unit_tiger_and_leopard_cavalry}}\\n • {{tr:hv_unit_tiger_and_leopard_barded_cavalry}}\\n\\n[[col:flavour]][[i]]羣雄自備軍隊。屬性平衡，能力廣泛。[[/col]][[/i]],False,[[b]]Buqu[[/b]]\\n[[col:scope_description]]Base army[[/col]]\\n\\n[[col:yellow]]Faction unique units[[/col]]\\n• {{tr:hv_unit_qingzhou_hand_ji_infantry}}\\n• {{tr:hv_unit_qingzhou_2h_axe_infantry}}\\n• {{tr:hv_unit_qingzhou_raider_cavalry}}\\n• {{tr:3k_dlc07_unit_earth_tiger_cubs}}\\n • {{tr:hv_unit_tiger_and_leopard_cavalry}}\\n • {{tr:hv_unit_tiger_and_leopard_barded_cavalry}}\\n\\n[[col:flavour]][[i]]A warlord's private army. Well balanced and versatile.[[/col]][[/i]],,,,,,,Procrastinator,frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_cao_cao,hv_TEXT_frontend_features.loc.tsv
frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_dong_zhuo,[[b]]部曲[[/b]]\\n[[col:scope_description]]基本軍隊[[/col]]\\n\\n[[col:yellow]]派系獨特兵種[[/col]]\\n• {{tr:hv_unit_xiliang_elite_enforcers}}\\n• {{tr:hv_unit_enforcer_archer_cavalry}}\\n\\n[[col:flavour]][[i]]羣雄自備軍隊。屬性平衡，能力廣泛。[[/col]][[/i]],False,[[b]]Buqu[[/b]]\\n[[col:scope_description]]Base army[[/col]]\\n\\n[[col:yellow]]Faction unique units[[/col]]\\n• {{tr:hv_unit_xiliang_elite_enforcers}}\\n• {{tr:hv_unit_enforcer_archer_cavalry}}\\n\\n[[col:flavour]][[i]]A warlord's private army. Well balanced and versatile.[[/col]][[/i]],,,,,,,Procrastinator,frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_dong,hv_TEXT_frontend_features.loc.tsv
frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_gongsun_zan,[[b]]部曲[[/b]]\\n[[col:scope_description]]基本軍隊[[/col]]\\n\\n[[col:yellow]]派系獨特兵種[[/col]]\\n• {{tr:hv_unit_northern_mace_cavalry}}\\n• {{tr:hv_unit_northern_spear_cavalry}}\\n\\n[[col:flavour]][[i]]羣雄自備軍隊。屬性平衡，能力廣泛。[[/col]][[/i]],False,[[b]]Buqu[[/b]]\\n[[col:scope_description]]Base army[[/col]]\\n\\n[[col:yellow]]Faction unique units[[/col]]\\n• {{tr:hv_unit_northern_mace_cavalry}}\\n• {{tr:hv_unit_northern_spear_cavalry}}\\n\\n[[col:flavour]][[i]]A warlord's private army. Well balanced and versatile.[[/col]][[/i]],,,,,,,Procrastinator,frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_gongsun,hv_TEXT_frontend_features.loc.tsv
frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_kong_rong,[[b]]部曲[[/b]]\\n[[col:scope_description]]基本軍隊[[/col]]\\n\\n[[col:yellow]]派系獨特兵種[[/col]]\\n• {{tr:hv_unit_jianan_hand_ji_infantry}}\\n• {{tr:hv_unit_jianan_archers}}\\n• {{tr:hv_unit_jianan_crossbowmen_cavalry}}\\n• {{tr:hv_unit_jianan_crossbowmen}}\\n• {{tr:hv_unit_jianan_rep_crossbowmen}}\\n[[col:flavour]][[i]]羣雄自備軍隊。屬性平衡，能力廣泛。[[/col]][[/i]],False,[[b]]Buqu[[/b]]\\n[[col:scope_description]]Base army[[/col]]\\n\\n[[col:yellow]]Faction unique units[[/col]]\\n• {{tr:hv_unit_jianan_hand_ji_infantry}}\\n• {{tr:hv_unit_jianan_archers}}\\n• {{tr:hv_unit_jianan_crossbowmen_cavalry}}\\n• {{tr:hv_unit_jianan_crossbowmen}}\\n• {{tr:hv_unit_jianan_rep_crossbowmen}}\\n• {{tr:hv_unit_beihai_fury_mace}}\\n• {{tr:hv_unit_beihai_fury_crossbowmen}}\\n\\n[[col:flavour]][[i]]A warlord's private army. Well balanced and versatile.[[/col]][[/i]],,,,,,,Procrastinator,frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_kong,hv_TEXT_frontend_features.loc.tsv
frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_liu_bei,[[b]]部曲[[/b]]\\n[[col:scope_description]]基本軍隊[[/col]]\\n\\n[[col:yellow]]派系獨特兵種[[/col]]\\n• {{tr:hv_unit_white_feathers}}\\n\\n[[col:flavour]][[i]]羣雄自備軍隊。屬性平衡，能力廣泛。[[/col]][[/i]],False,[[b]]Buqu[[/b]]\\n[[col:scope_description]]Base army[[/col]]\\n\\n[[col:yellow]]Faction unique units[[/col]]\\n• {{tr:hv_unit_white_feathers}}\\n\\n[[col:flavour]][[i]]A warlord's private army. Well balanced and versatile.[[/col]][[/i]],,,,,,,Procrastinator,frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_liu,hv_TEXT_frontend_features.loc.tsv
frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_liu_biao,[[b]]部曲[[/b]]\\n[[col:scope_description]]基本軍隊[[/col]]\\n\\n[[col:yellow]]派系獨特兵種[[/col]]\\n• {{tr:hv_unit_sword_guards_of_the_eight_talents}}\\n• {{tr:hv_unit_ji_guards_of_the_eight_talents}}\\n\\n[[col:flavour]][[i]]羣雄自備軍隊。屬性平衡，能力廣泛。[[/col]][[/i]],False,[[b]]Buqu[[/b]]\\n[[col:scope_description]]Base army[[/col]]\\n\\n[[col:yellow]]Faction unique units[[/col]]\\n• {{tr:hv_unit_sword_guards_of_the_eight_talents}}\\n• {{tr:hv_unit_ji_guards_of_the_eight_talents}}\\n\\n[[col:flavour]][[i]]A warlord's private army. Well balanced and versatile.[[/col]][[/i]],,,,,,,Procrastinator,frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_liu,hv_TEXT_frontend_features.loc.tsv
frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_liu_yan,[[b]]部曲[[/b]]\\n[[col:scope_description]]基本軍隊[[/col]]\\n\\n[[col:yellow]]派系獨特兵種[[/col]]\\n• {{tr:3k_dlc07_unit_wood_dongzhoubing_defenders}}\\n• {{tr:3k_dlc07_unit_water_dongzhoubing_marksmen}}\\n\\n[[col:flavour]][[i]]羣雄自備軍隊。屬性平衡，能力廣泛。[[/col]][[/i]],False,[[b]]Buqu[[/b]]\\n[[col:scope_description]]Base army[[/col]]\\n\\n[[col:yellow]]Faction unique units[[/col]]\\n• {{tr:3k_dlc07_unit_wood_dongzhoubing_defenders}}\\n• {{tr:3k_dlc07_unit_water_dongzhoubing_marksmen}}\\n\\n[[col:flavour]][[i]]A warlord's private army. Well balanced and versatile.[[/col]][[/i]],,,,,,,Procrastinator,frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_liu,hv_TEXT_frontend_features.loc.tsv
frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_lu_bu,[[b]]部曲[[/b]]\\n[[col:scope_description]]基本軍隊[[/col]]\\n\\n[[col:yellow]]派系獨特兵種[[/col]]\\n• {{tr:hv_unit_xiliang_elite_enforcers}}\\n• {{tr:hv_unit_enforcer_archer_cavalry}}\\n\\n[[col:flavour]][[i]]羣雄自備軍隊。屬性平衡，能力廣泛。[[/col]][[/i]],False,[[b]]Buqu[[/b]]\\n[[col:scope_description]]Base army[[/col]]\\n\\n[[col:yellow]]Faction unique units[[/col]]\\n• {{tr:hv_unit_xiliang_elite_enforcers}}\\n• {{tr:hv_unit_enforcer_archer_cavalry}}\\n• {{tr:hv_unit_xian_chen_ying}}\\n• {{tr:hv_unit_xian_chen_ying_2h_sabre}}\\n\\n[[col:flavour]][[i]]A warlord's private army. Well balanced and versatile.[[/col]][[/i]],,,,,,,Procrastinator,frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_lu,hv_TEXT_frontend_features.loc.tsv
frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_ma_teng,[[b]]部曲[[/b]]\\n[[col:scope_description]]基本軍隊[[/col]]\\n\\n[[col:yellow]]派系獨特兵種[[/col]]\\n• {{tr:hv_unit_guanxibing_swordsmen}}\\n• {{tr:hv_unit_guanxibing_spearmen}}\\n\\n[[col:flavour]][[i]]羣雄自備軍隊。屬性平衡，能力廣泛。[[/col]][[/i]],False,[[b]]Buqu[[/b]]\\n[[col:scope_description]]Base army[[/col]]\\n\\n[[col:yellow]]Faction unique units[[/col]]\\n• {{tr:hv_unit_guanxibing_swordsmen}}\\n• {{tr:hv_unit_guanxibing_spearmen}}\\n\\n[[col:flavour]][[i]]A warlord's private army. Well balanced and versatile.[[/col]][[/i]],,,,,,,Procrastinator,frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_ma,hv_TEXT_frontend_features.loc.tsv
frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_nanman_meng_huo,[[b]]南蠻[[/b]]\\n[[col:scope_description]]基本軍隊[[/col]]\\n\\n[[col:yellow]]起始可用兵種[[/col]]\\n•南中矛兵\\n•南中精銳\\n•南中象兵\\n\\n[[col:flavour]][[i]]南中勇士各個袒臂揮拳，要去開疆闢土。[[/col]][[/i]],False,"[[b]]Nanman[[/b]]\\n[[col:scope_description]]Base army[[/col]]\\n\\n[[col:yellow]]Initial unit available[[/col]]\\n• Nanzhong Spearmen\\n• Nanzhong Champions\\n• Nanzhong Elephants\\n\\n[[col:flavour]][[i]]Finally, the courageous warriors of Southern China are ready to carve out a their place in the world.[[/col]][[/i]]",,,,,,,Procrastinator,frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_nanman_meng,hv_TEXT_frontend_features.loc.tsv
frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_nanman_mulu,[[b]]南蠻[[/b]]\\n[[col:scope_description]]基本軍隊[[/col]]\\n\\n[[col:yellow]]起始可用兵種[[/col]]\\n•八納洞兵\\n•南蠻象兵\\n•戰象\\n\\n[[col:flavour]][[i]]南中勇士各個袒臂揮拳，要去開疆闢土。[[/col]][[/i]],False,[[b]]Nanman[[/b]]\\n[[col:scope_description]]Base army[[/col]]\\n\\n[[col:yellow]]Initial unit available[[/col]]\\n• Ravine Warriors\\n• Southern Elephants\\n• War Elephants\\n\\n[[col:flavour]][[i]]The courageous warriors of Southern China are finally ready to carve out their place in the world.[[/col]][[/i]],,,,,,,Procrastinator,frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_nanman,hv_TEXT_frontend_features.loc.tsv
frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_nanman_shamoke,[[b]]南蠻[[/b]]\\n[[col:scope_description]]基本軍隊[[/col]]\\n\\n[[col:yellow]]起始可用兵種[[/col]]\\n•武陵戰士\\n•武陵投石兵\\n•五溪蠻兵\\n\\n[[col:flavour]][[i]]南中勇士各個袒臂揮拳，要去開疆闢土。[[/col]][[/i]],False,[[b]]Nanman[[/b]]\\n[[col:scope_description]]Base army[[/col]]\\n\\n[[col:yellow]]Initial unit available[[/col]]\\n• Wuling Fighters\\n• Wuling Slingers\\n• Might of the Valley\\n\\n[[col:flavour]][[i]]The courageous warriors of Southern China are finally ready to carve out their place in the world.[[/col]][[/i]],,,,,,,Procrastinator,frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_nanman,hv_TEXT_frontend_features.loc.tsv
frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_nanman_zhurong,[[b]]南蠻[[/b]]\\n[[col:scope_description]]基本軍隊[[/col]]\\n\\n[[col:yellow]]起始可用兵種[[/col]]\\n•火神信徒\\n•猛虎投石兵\\n•猛虎戰士\\n\\n[[col:flavour]][[i]]南中勇士各個袒臂揮拳，要去開疆闢土。[[/col]][[/i]] ,False,[[b]]Nanman[[/b]]\\n[[col:scope_description]]Base army[[/col]]\\n\\n[[col:yellow]]Initial unit available[[/col]]\\n• Followers of the Flame\\n• Tiger Slingers\\n• Tiger Warriors\\n\\n[[col:flavour]][[i]]The courageous warriors of Southern China are finally ready to carve out their place in the world.[[/col]][[/i]],,,,,,,Procrastinator,frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_nanman,hv_TEXT_frontend_features.loc.tsv
frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_prince_liu_chong,[[b]]部曲[[/b]]\\n[[col:scope_description]]基本軍隊[[/col]]\\n\\n[[col:yellow]]派系獨特兵種[[/col]]\\n• {{tr:hv_unit_chen_spear_defenders}}\\n• {{tr:hv_unit_chen_crossbow_defenders}}\\n• {{tr:hv_unit_chen_rep_crossbow_defenders}}\\n• {{tr:hv_unit_chen_peacekeepers_halberd_infantry}}\\n• {{tr:hv_unit_chen_peacekeepers_crossbowmen}}\\n• {{tr:hv_unit_chen_royal_guard_cavalry}}\\n\\n[[col:flavour]][[i]]羣雄自備軍隊。屬性平衡，能力廣泛。[[/col]][[/i]],False,[[b]]Buqu[[/b]]\\n[[col:scope_description]]Base army[[/col]]\\n\\n[[col:yellow]]Faction unique units[[/col]]\\n• {{tr:hv_unit_chen_spear_defenders}}\\n• {{tr:hv_unit_chen_crossbow_defenders}}\\n• {{tr:hv_unit_chen_rep_crossbow_defenders}}\\n• {{tr:hv_unit_chen_peacekeepers_halberd_infantry}}\\n• {{tr:hv_unit_chen_peacekeepers_crossbowmen}}\\n• {{tr:hv_unit_chen_royal_guard_cavalry}}\\n\\n[[col:flavour]][[i]]A warlord's private army. Well balanced and versatile.[[/col]][[/i]],,,,,,,Procrastinator,frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_prince_liu,hv_TEXT_frontend_features.loc.tsv
frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_shi_xie,[[b]]部曲[[/b]]\\n[[col:scope_description]]基本軍隊[[/col]]\\n\\n[[col:yellow]]派系獨特兵種[[/col]]\\n• {{tr:hv_unit_spice_guard}}\\n\\n[[col:flavour]][[i]]羣雄自備軍隊。屬性平衡，能力廣泛。[[/col]][[/i]],False,[[b]]Buqu[[/b]]\\n[[col:scope_description]]Base army[[/col]]\\n\\n[[col:yellow]]Faction unique units[[/col]]\\n• {{tr:hv_unit_jiuzhen_javelineer}}\\n• {{tr:hv_unit_jiuzhen_raider}}\\n• {{tr:hv_unit_spice_guard}}\\n\\n[[col:flavour]][[i]]A warlord's private army. Well balanced and versatile.[[/col]][[/i]],,,,,,,Procrastinator,frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_shi,hv_TEXT_frontend_features.loc.tsv
frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_sun_ce,[[b]]部曲[[/b]]\\n[[col:scope_description]]基本軍隊[[/col]]\\n\\n[[col:yellow]]派系獨特兵種[[/col]]\\n• {{tr:hv_unit_jei_fan_infantry}}\\n• {{tr:hv_unit_blue_turban_infantry}}\\n\\n[[col:flavour]][[i]]羣雄自備軍隊。屬性平衡，能力廣泛。[[/col]][[/i]],False,[[b]]Buqu[[/b]]\\n[[col:scope_description]]Base army[[/col]]\\n\\n[[col:yellow]]Faction unique units[[/col]]\\n• {{tr:hv_unit_jei_fan_infantry}}\\n• {{tr:hv_unit_blue_turban_infantry}}\\n\\n[[col:flavour]][[i]]A warlord's private army. Well balanced and versatile.[[/col]][[/i]],,,,,,,Procrastinator,frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_sun,hv_TEXT_frontend_features.loc.tsv
frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_sun_jian,[[b]]部曲[[/b]]\\n[[col:scope_description]]基本軍隊[[/col]]\\n\\n[[col:yellow]]派系獨特兵種[[/col]]\\n• {{tr:hv_unit_jei_fan_infantry}}\\n• {{tr:hv_unit_blue_turban_infantry}}\\n\\n[[col:flavour]][[i]]羣雄自備軍隊。屬性平衡，能力廣泛。[[/col]][[/i]],False,[[b]]Buqu[[/b]]\\n[[col:scope_description]]Base army[[/col]]\\n\\n[[col:yellow]]Faction unique units[[/col]]\\n• {{tr:hv_unit_jei_fan_infantry}}\\n• {{tr:hv_unit_blue_turban_infantry}}\\n\\n[[col:flavour]][[i]]A warlord's private army. Well balanced and versatile.[[/col]][[/i]],,,,,,,Procrastinator,frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_sun,hv_TEXT_frontend_features.loc.tsv
frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_tao_qian,[[b]]部曲[[/b]]\\n[[col:scope_description]]基本軍隊[[/col]]\\n\\n[[col:yellow]]派系獨特兵種[[/col]]\\n• {{tr:hv_unit_stray_artisans}}\\n[[col:flavour]][[i]]羣雄自備軍隊。屬性平衡，能力廣泛。[[/col]][[/i]],False,[[b]]Buqu[[/b]]\\n[[col:scope_description]]Base army[[/col]]\\n\\n[[col:yellow]]Faction unique units[[/col]]\\n• {{tr:hv_unit_stray_artisans}}\\n[[col:flavour]][[i]]A warlord's private army. Well balanced and versatile.[[/col]][[/i]],,,,,,,Procrastinator,frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_tao,hv_TEXT_frontend_features.loc.tsv
frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_white_tiger_yan,[[b]]盜賊[[/b]]\\n[[col:scope_description]]基本軍隊[[/col]]\\n\\n[[col:yellow]]派系獨特兵種[[/col]]\\n•{{tr:hv_unit_militia_white_tiger_outlaws}}\\n•{{tr:hv_unit_white_tiger_bandits}}\\n•{{tr:hv_unit_white_tiger_warriors}}\\n\\n[[col:flavour]][[i]]天下大亂，流民與逃丁躲入山中，變成匪徒。[[/col]][[/i]],False,"[[b]]Bandits[[/b]]\\n[[col:scope_description]]Base army[[/col]]\\n\\n[[col:yellow]]Faction unique units[[/col]]\\n• {{tr:hv_unit_militia_white_tiger_outlaws}}\\n• {{tr:hv_unit_white_tiger_bandits}}\\n• {{tr:hv_unit_white_tiger_bandits_slingers}}\\n• {{tr:hv_unit_white_tiger_warriors}}\\n\\n[[col:flavour]][[i]]When China fell into chaos, peasants and deserters fled to the mountains and returned as bandits.[[/col]][[/i]]",,,,,,,Procrastinator,frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_white_tiger,hv_TEXT_frontend_features.loc.tsv
